	SP
120m_AUC_EGF=0.01+I=0.1_58	0.6923076923076923
120m_AUC_EGF=0.01+I=0.1_59	1.0
120m_AUC_EGF=0.01+I=0.1_6	1.0
120m_AUC_EGF=0.01+I=0.1_60	0.8461538461538461
120m_AUC_EGF=0.01+I=0.1_61	0.6923076923076923
120m_AUC_EGF=0.01+I=0.1_62	0.7692307692307693
120m_AUC_EGF=0.01+I=0.1_63	0.5384615384615384
120m_AUC_EGF=0.01+I=0.1_64	0.6923076923076923
120m_AUC_EGF=0.01+I=0.1_65	0.6923076923076923
120m_AUC_EGF=0.01+I=0.1_66	0.8461538461538461
120m_AUC_EGF=0.01+I=0.1_7	1.0
120m_AUC_EGF=0.01+I=0.1_8	0.6923076923076923
120m_AUC_EGF=0.01+I=0.1_9	0.6923076923076923
120m_AUC_EGF=0.01+I=1000_1	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_10	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_11	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_12	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_13	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_14	0.46153846153846156
120m_AUC_EGF=0.01+I=1000_15	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_16	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_17	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_18	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_19	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_2	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_20	1.0
120m_AUC_EGF=0.01+I=1000_21	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_22	1.0
120m_AUC_EGF=0.01+I=1000_23	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_24	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_25	0.7692307692307693
120m_AUC_EGF=0.01+I=1000_26	0.7692307692307693
120m_AUC_EGF=0.01+I=1000_27	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_28	0.7692307692307693
120m_AUC_EGF=0.01+I=1000_29	0.6153846153846154
120m_AUC_EGF=0.01+I=1000_3	1.0
120m_AUC_EGF=0.01+I=1000_30	0.46153846153846156
120m_AUC_EGF=0.01+I=1000_31	1.0
120m_AUC_EGF=0.01+I=1000_32	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_33	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_34	0.7692307692307693
120m_AUC_EGF=0.01+I=1000_35	0.7692307692307693
120m_AUC_EGF=0.01+I=1000_36	0.7692307692307693
120m_AUC_EGF=0.01+I=1000_37	0.7692307692307693
120m_AUC_EGF=0.01+I=1000_38	0.7692307692307693
120m_AUC_EGF=0.01+I=1000_39	0.6153846153846154
120m_AUC_EGF=0.01+I=1000_4	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_40	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_41	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_42	0.6923076923076923
120m_AUC_EGF=0.01+I=1000_43	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_44	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_45	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_46	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_47	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_48	0.6923076923076923
120m_AUC_EGF=0.01+I=1000_49	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_5	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_50	1.0
120m_AUC_EGF=0.01+I=1000_51	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_52	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_53	0.9230769230769231
