,count,mean,std,min,25%,50%,75%,max
120m_AUC_EGF=0.1+I=1,10000.0,0.5836027972027972,0.11054110684685782,0.10606060606060606,0.49184149184149184,0.5979020979020979,0.6806526806526807,0.8146853146853147
30m_AUC_EGF=10+I=1,10000.0,0.5866735431235431,0.10551635274845547,0.10839160839160839,0.5046620046620046,0.5955710955710956,0.6794871794871795,0.8263403263403264
30m_AUC_EGF=0.01+I=100,10000.0,0.574586013986014,0.10085162555012295,0.09906759906759907,0.49533799533799533,0.5786713286713286,0.6631701631701632,0.7843822843822844
120m_AUC_EGF=0.1+I=1000,10000.0,0.5871289044289044,0.10844393986855284,0.09673659673659674,0.5011655011655012,0.5990675990675991,0.6888111888111889,0.8251748251748252
30m_SS_EGF=10+I=1000,10000.0,0.5690953379953381,0.08657887167453444,0.12354312354312354,0.5046620046620046,0.5827505827505828,0.634032634032634,0.7843822843822844
120m_AUC_EGF=10+I=1000,10000.0,0.5819747086247086,0.0993311091098333,0.10139860139860139,0.5093240093240093,0.585081585081585,0.6724941724941725,0.8146853146853147
120m_AUC_EGF=0.01+I=0.1,10000.0,0.5792305361305362,0.10842547677841292,0.10256410256410256,0.486013986013986,0.5967365967365967,0.6701631701631702,0.8205128205128205
15m_SS_EGF=1+I=10,10000.0,0.5720361305361307,0.0903334990110617,0.11188811188811189,0.5093240093240093,0.5734265734265734,0.6515151515151515,0.789044289044289
15m_SS_EGF=0.1+I=100,10000.0,0.5562421911421912,0.07834792244222363,0.11655011655011654,0.5023310023310024,0.548951048951049,0.6235431235431236,0.754079254079254
15m_AUC_EGF=1+I=0.1,10000.0,0.5850646853146854,0.10996875340185176,0.10722610722610723,0.4965034965034965,0.5979020979020979,0.6794871794871795,0.8100233100233101
15m_AUC_EGF=10+I=1000,10000.0,0.585688344988345,0.11399079827941755,0.10722610722610723,0.493006993006993,0.5979020979020979,0.6818181818181818,0.7995337995337995
15m_SS_EGF=10+I=100,10000.0,0.5725812354312355,0.09129001352479948,0.10955710955710955,0.5093240093240093,0.5722610722610723,0.6491841491841492,0.8146853146853147
60m_SS_EGF=10+I=1000,10000.0,0.5745903263403264,0.09317935276929944,0.12237762237762238,0.5081585081585082,0.5769230769230769,0.6538461538461539,0.8006993006993007
30m_SS_EGF=1+I=1000,10000.0,0.5712752913752913,0.08634577038863549,0.09673659673659674,0.5058275058275058,0.5827505827505828,0.6375291375291375,0.789044289044289
30m_AUC_EGF=0.1+I=10,10000.0,0.5867912587412587,0.10960192895837775,0.10256410256410256,0.5,0.5990675990675991,0.6888111888111889,0.8146853146853147
30m_AUC_EGF=0.001+I=1,10000.0,0.588987062937063,0.11982097790882498,0.10955710955710955,0.49533799533799533,0.5979020979020979,0.6888111888111889,0.8543123543123543
15m_AUC_EGF=0.001+I=1000,10000.0,0.5828153846153846,0.11183584909872196,0.10023310023310024,0.4976689976689977,0.583916083916084,0.675990675990676,0.8216783216783217
15m_SS_EGF=0.1+I=0.1,10000.0,0.5676662004662004,0.10029076466085916,0.12354312354312354,0.493006993006993,0.578088578088578,0.6480186480186481,0.7785547785547785
60m_AUC_EGF=0.1+I=100,10000.0,0.5848494172494173,0.10779162636101061,0.09906759906759907,0.5,0.5979020979020979,0.6864801864801865,0.8181818181818182
15m_SS_EGF=1+I=1000,10000.0,0.5721621212121212,0.09033143518790447,0.11188811188811189,0.5093240093240093,0.5734265734265734,0.6515151515151515,0.7878787878787878
120m_SS_EGF=10+I=0.1,10000.0,0.5768312354312355,0.10084414787838075,0.12121212121212122,0.4976689976689977,0.5792540792540792,0.6678321678321678,0.8041958041958042
120m_AUC_EGF=0.01+I=10,10000.0,0.578830303030303,0.10132905109490306,0.09673659673659674,0.4976689976689977,0.5827505827505828,0.6713286713286714,0.796037296037296
120m_AUC_EGF=10+I=0.1,10000.0,0.5810588578088578,0.10354633210621439,0.11888111888111888,0.5,0.5885780885780886,0.6736596736596736,0.7948717948717948
30m_SS_EGF=10+I=0.1,10000.0,0.5619051282051282,0.07735142736177687,0.0944055944055944,0.506993006993007,0.5629370629370629,0.6247086247086248,0.7622377622377622
30m_AUC_EGF=10+I=0.1,10000.0,0.583075641025641,0.10439114466719929,0.11305361305361306,0.5,0.5920745920745921,0.6748251748251748,0.8193473193473193
60m_AUC_EGF=0.1+I=1,10000.0,0.5874882284382283,0.11062481753256735,0.09906759906759907,0.4988344988344988,0.5979020979020979,0.6853146853146853,0.8158508158508159
30m_AUC_EGF=10+I=10,10000.0,0.5878499999999999,0.10914450404177009,0.11538461538461539,0.5034965034965035,0.6013986013986014,0.6853146853146853,0.8006993006993007
