,MOLINELLI_2013
487,0.6203208556149733
488,0.64349376114082
489,0.7040998217468806
490,0.661319073083779
491,0.6078431372549019
492,0.6292335115864528
493,0.6345811051693404
494,0.6684491978609626
495,0.6702317290552585
496,0.6684491978609626
497,0.6559714795008913
498,0.6559714795008913
499,0.6345811051693404
500,0.6844919786096256
501,0.6221033868092691
502,0.6916221033868093
503,0.6809269162210339
504,0.6345811051693404
505,0.6363636363636364
506,0.6987522281639929
507,0.6631016042780749
508,0.6720142602495544
509,0.6702317290552585
510,0.6506238859180036
511,0.6684491978609626
512,0.6559714795008913
513,0.6631016042780749
514,0.6024955436720143
515,0.6363636363636364
516,0.6452762923351159
517,0.6720142602495544
518,0.6256684491978609
519,0.6595365418894831
520,0.6345811051693404
521,0.661319073083779
522,0.6149732620320856
523,0.6773618538324421
524,0.6381461675579323
525,0.6149732620320856
526,0.6755793226381461
527,0.6078431372549019
528,0.6737967914438503
529,0.6541889483065954
530,0.6114081996434938
531,0.6506238859180036
532,0.6417112299465241
533,0.6666666666666666
534,0.6381461675579323
535,0.6185383244206774
536,0.6096256684491979
537,0.6631016042780749
538,0.6541889483065954
539,0.661319073083779
540,0.661319073083779
541,0.6684491978609626
542,0.696969696969697
543,0.6363636363636364
544,0.6809269162210339
545,0.6345811051693404
546,0.6327985739750446
547,0.6131907308377896
548,0.6221033868092691
549,0.5918003565062389
550,0.6381461675579323
551,0.6024955436720143
552,0.64349376114082
553,0.6452762923351159
554,0.6452762923351159
555,0.6524064171122995
556,0.6417112299465241
557,0.6399286987522281
558,0.6131907308377896
559,0.6363636363636364
560,0.6274509803921569
561,0.661319073083779
562,0.661319073083779
563,0.6541889483065954
564,0.6666666666666666
565,0.6506238859180036
566,0.6310160427807486
567,0.6755793226381461
568,0.6327985739750446
569,0.6238859180035651
570,0.6256684491978609
571,0.6363636363636364
572,0.6399286987522281
573,0.6167557932263814
574,0.6078431372549019
575,0.6024955436720143
576,0.6274509803921569
577,0.6827094474153298
578,0.6131907308377896
579,0.6185383244206774
580,0.6185383244206774
581,0.6327985739750446
582,0.5989304812834224
583,0.6452762923351159
584,0.6631016042780749
585,0.6755793226381461
586,0.6720142602495544
587,0.6595365418894831
588,0.6702317290552585
589,0.6417112299465241
590,0.6916221033868093
591,0.6310160427807486
592,0.6737967914438503
593,0.6131907308377896
594,0.6221033868092691
595,0.6452762923351159
596,0.6648841354723708
597,0.6648841354723708
598,0.6310160427807486
599,0.6292335115864528
600,0.6666666666666666
601,0.6720142602495544
602,0.6559714795008913
603,0.6720142602495544
604,0.6577540106951871
605,0.679144385026738
606,0.6684491978609626
607,0.6737967914438503
608,0.6007130124777184
609,0.6310160427807486
610,0.6648841354723708
611,0.6007130124777184
612,0.6470588235294118
613,0.6417112299465241
614,0.6292335115864528
615,0.6737967914438503
616,0.6577540106951871
617,0.679144385026738
618,0.6221033868092691
619,0.5971479500891266
620,0.6114081996434938
621,0.6327985739750446
622,0.6755793226381461
623,0.6238859180035651
624,0.5900178253119429
625,0.6595365418894831
626,0.6327985739750446
627,0.6631016042780749
628,0.5846702317290553
629,0.6809269162210339
630,0.6292335115864528
631,0.6363636363636364
632,0.6149732620320856
633,0.6506238859180036
634,0.6702317290552585
635,0.6702317290552585
636,0.6167557932263814
637,0.64349376114082
638,0.6470588235294118
639,0.6702317290552585
640,0.5953654188948306
641,0.6185383244206774
642,0.6595365418894831
643,0.6684491978609626
644,0.6452762923351159
645,0.6292335115864528
646,0.6666666666666666
647,0.6720142602495544
648,0.6381461675579323
649,0.6506238859180036
650,0.6345811051693404
651,0.6862745098039216
652,0.6381461675579323
653,0.6327985739750446
654,0.6559714795008913
655,0.6524064171122995
656,0.6488413547237076
657,0.6238859180035651
658,0.6702317290552585
659,0.6666666666666666
660,0.6631016042780749
661,0.6292335115864528
662,0.6737967914438503
663,0.6506238859180036
664,0.6327985739750446
665,0.6417112299465241
666,0.6559714795008913
667,0.6737967914438503
668,0.6149732620320856
669,0.6417112299465241
670,0.6399286987522281
671,0.6809269162210339
672,0.661319073083779
673,0.661319073083779
674,0.6131907308377896
675,0.6381461675579323
676,0.6470588235294118
677,0.6024955436720143
678,0.6417112299465241
679,0.6595365418894831
680,0.6541889483065954
681,0.6951871657754011
682,0.6737967914438503
683,0.6488413547237076
684,0.6060606060606061
685,0.6274509803921569
686,0.64349376114082
687,0.6702317290552585
688,0.6310160427807486
689,0.6327985739750446
690,0.6470588235294118
691,0.6595365418894831
692,0.661319073083779
693,0.6737967914438503
694,0.6417112299465241
695,0.661319073083779
696,0.661319073083779
697,0.6327985739750446
698,0.64349376114082
699,0.6541889483065954
700,0.6631016042780749
701,0.6381461675579323
702,0.6737967914438503
703,0.679144385026738
704,0.5989304812834224
705,0.6417112299465241
706,0.6684491978609626
707,0.6488413547237076
708,0.6363636363636364
709,0.6221033868092691
710,0.6737967914438503
711,0.6114081996434938
712,0.6648841354723708
713,0.661319073083779
714,0.6292335115864528
715,0.6114081996434938
716,0.6363636363636364
717,0.6524064171122995
718,0.6631016042780749
719,0.6149732620320856
720,0.6666666666666666
721,0.6720142602495544
722,0.6274509803921569
723,0.6417112299465241
724,0.6221033868092691
725,0.6327985739750446
726,0.6060606060606061
727,0.6024955436720143
728,0.5989304812834224
729,0.6238859180035651
730,0.6862745098039216
731,0.6524064171122995
732,0.6595365418894831
733,0.6417112299465241
734,0.6221033868092691
735,0.6345811051693404
736,0.6363636363636364
737,0.6042780748663101
738,0.6720142602495544
739,0.6256684491978609
740,0.6131907308377896
741,0.6185383244206774
742,0.6363636363636364
743,0.6631016042780749
744,0.6648841354723708
745,0.6702317290552585
746,0.6078431372549019
747,0.6684491978609626
748,0.5971479500891266
749,0.6363636363636364
750,0.6452762923351159
751,0.6898395721925134
752,0.6702317290552585
753,0.64349376114082
754,0.6559714795008913
755,0.6078431372549019
756,0.6541889483065954
757,0.6773618538324421
758,0.6417112299465241
759,0.6773618538324421
760,0.6577540106951871
761,0.661319073083779
762,0.6702317290552585
763,0.6274509803921569
764,0.6737967914438503
765,0.6720142602495544
766,0.6559714795008913
767,0.6541889483065954
768,0.6648841354723708
769,0.6131907308377896
770,0.6149732620320856
771,0.6631016042780749
772,0.6399286987522281
773,0.6755793226381461
774,0.6773618538324421
775,0.6595365418894831
776,0.6221033868092691
777,0.6666666666666666
778,0.6541889483065954
779,0.6363636363636364
780,0.6648841354723708
781,0.6524064171122995
782,0.6506238859180036
783,0.6327985739750446
784,0.6007130124777184
785,0.6559714795008913
786,0.6310160427807486
787,0.6631016042780749
788,0.6702317290552585
789,0.6399286987522281
790,0.6345811051693404
791,0.6185383244206774
792,0.6827094474153298
793,0.6755793226381461
794,0.6506238859180036
795,0.6167557932263814
796,0.6149732620320856
797,0.6755793226381461
798,0.6631016042780749
799,0.6720142602495544
800,0.6702317290552585
801,0.6631016042780749
802,0.6809269162210339
803,0.6238859180035651
804,0.6417112299465241
805,0.679144385026738
806,0.6666666666666666
807,0.6042780748663101
808,0.6595365418894831
809,0.6559714795008913
810,0.6470588235294118
811,0.6327985739750446
812,0.6452762923351159
813,0.6345811051693404
814,0.6809269162210339
815,0.6506238859180036
816,0.6684491978609626
817,0.6702317290552585
818,0.6310160427807486
819,0.6185383244206774
820,0.6114081996434938
821,0.6506238859180036
822,0.6363636363636364
823,0.6541889483065954
824,0.6274509803921569
825,0.6114081996434938
826,0.6488413547237076
827,0.6363636363636364
828,0.6363636363636364
829,0.6559714795008913
830,0.6684491978609626
831,0.6506238859180036
832,0.6345811051693404
833,0.6345811051693404
834,0.6096256684491979
835,0.6114081996434938
836,0.6559714795008913
837,0.6577540106951871
838,0.6737967914438503
839,0.6203208556149733
840,0.6310160427807486
841,0.6737967914438503
842,0.6524064171122995
843,0.661319073083779
844,0.6595365418894831
845,0.6256684491978609
846,0.6595365418894831
847,0.6024955436720143
848,0.6381461675579323
849,0.6595365418894831
850,0.6417112299465241
851,0.6149732620320856
852,0.6898395721925134
853,0.6702317290552585
854,0.6684491978609626
855,0.6417112299465241
856,0.6541889483065954
857,0.679144385026738
858,0.6684491978609626
859,0.6345811051693404
860,0.6631016042780749
861,0.6292335115864528
862,0.661319073083779
863,0.6666666666666666
864,0.6631016042780749
865,0.6737967914438503
866,0.661319073083779
867,0.6203208556149733
868,0.6470588235294118
869,0.64349376114082
870,0.6114081996434938
871,0.6042780748663101
872,0.6577540106951871
873,0.6755793226381461
874,0.6648841354723708
875,0.6417112299465241
876,0.6684491978609626
877,0.6292335115864528
878,0.6149732620320856
879,0.6541889483065954
880,0.6577540106951871
881,0.6541889483065954
882,0.679144385026738
883,0.6007130124777184
884,0.6470588235294118
885,0.6951871657754011
886,0.6256684491978609
887,0.6541889483065954
888,0.6007130124777184
889,0.6809269162210339
890,0.6292335115864528
891,0.6648841354723708
892,0.6506238859180036
893,0.6185383244206774
894,0.6684491978609626
895,0.6951871657754011
896,0.6310160427807486
897,0.6827094474153298
898,0.6702317290552585
899,0.6648841354723708
900,0.6488413547237076
901,0.6648841354723708
902,0.661319073083779
903,0.6737967914438503
904,0.6327985739750446
905,0.6452762923351159
906,0.6221033868092691
907,0.6559714795008913
908,0.661319073083779
909,0.6149732620320856
910,0.5953654188948306
911,0.6274509803921569
912,0.6399286987522281
913,0.5882352941176471
914,0.6470588235294118
915,0.64349376114082
916,0.6096256684491979
917,0.6167557932263814
918,0.661319073083779
919,0.6417112299465241
920,0.6720142602495544
921,0.6559714795008913
922,0.5935828877005348
923,0.6470588235294118
924,0.6256684491978609
925,0.6666666666666666
926,0.6345811051693404
927,0.6541889483065954
928,0.6916221033868093
929,0.6506238859180036
930,0.6702317290552585
931,0.696969696969697
932,0.6007130124777184
933,0.6720142602495544
934,0.6131907308377896
935,0.6631016042780749
936,0.6381461675579323
937,0.6559714795008913
938,0.6417112299465241
939,0.6737967914438503
940,0.6203208556149733
941,0.6327985739750446
942,0.6114081996434938
943,0.6256684491978609
944,0.6684491978609626
945,0.6274509803921569
946,0.6274509803921569
947,0.661319073083779
948,0.6042780748663101
949,0.6809269162210339
950,0.6203208556149733
951,0.5989304812834224
952,0.6506238859180036
953,0.5989304812834224
954,0.679144385026738
955,0.6221033868092691
956,0.6096256684491979
957,0.6114081996434938
958,0.6488413547237076
959,0.6096256684491979
960,0.5935828877005348
961,0.6934046345811051
962,0.6559714795008913
963,0.6559714795008913
964,0.5935828877005348
965,0.5971479500891266
966,0.6524064171122995
967,0.6648841354723708
968,0.6559714795008913
969,0.64349376114082
970,0.661319073083779
971,0.6595365418894831
972,0.6755793226381461
973,0.6666666666666666
974,0.6898395721925134
975,0.6666666666666666
976,0.6809269162210339
977,0.6096256684491979
978,0.6221033868092691
979,0.6577540106951871
980,0.6720142602495544
981,0.6506238859180036
982,0.6720142602495544
983,0.6096256684491979
984,0.6684491978609626
985,0.6648841354723708
986,0.5989304812834224
987,0.6292335115864528
988,0.6096256684491979
989,0.64349376114082
990,0.6363636363636364
991,0.6399286987522281
992,0.661319073083779
993,0.6203208556149733
994,0.5846702317290553
995,0.6274509803921569
996,0.6595365418894831
997,0.6488413547237076
998,0.6096256684491979
999,0.6363636363636364
1000,0.6648841354723708
1001,0.6559714795008913
1002,0.6559714795008913
1003,0.6470588235294118
1004,0.6559714795008913
1005,0.6488413547237076
1006,0.6737967914438503
1007,0.6559714795008913
1008,0.6488413547237076
1009,0.661319073083779
1010,0.6452762923351159
1011,0.6559714795008913
1012,0.6720142602495544
1013,0.6880570409982175
1014,0.6167557932263814
1015,0.6524064171122995
1016,0.6274509803921569
1017,0.6524064171122995
1018,0.6880570409982175
1019,0.6417112299465241
1020,0.6595365418894831
1021,0.5935828877005348
1022,0.5918003565062389
1023,0.6327985739750446
1024,0.6185383244206774
1025,0.6541889483065954
1026,0.6327985739750446
1027,0.5953654188948306
1028,0.6809269162210339
1029,0.6577540106951871
1030,0.6737967914438503
1031,0.6149732620320856
1032,0.6488413547237076
1033,0.6131907308377896
1034,0.6310160427807486
1035,0.6898395721925134
1036,0.6149732620320856
1037,0.6631016042780749
1038,0.5971479500891266
1039,0.6755793226381461
1040,0.6417112299465241
1041,0.6559714795008913
1042,0.6773618538324421
1043,0.6702317290552585
1044,0.6203208556149733
1045,0.6666666666666666
1046,0.6007130124777184
1047,0.6292335115864528
1048,0.5935828877005348
1049,0.6238859180035651
1050,0.661319073083779
1051,0.679144385026738
1052,0.6470588235294118
1053,0.6631016042780749
1054,0.6221033868092691
1055,0.6007130124777184
1056,0.6737967914438503
1057,0.6684491978609626
1058,0.661319073083779
1059,0.5953654188948306
1060,0.661319073083779
1061,0.6541889483065954
1062,0.6292335115864528
1063,0.661319073083779
1064,0.6203208556149733
1065,0.6060606060606061
1066,0.6345811051693404
1067,0.6024955436720143
1068,0.6684491978609626
1069,0.6417112299465241
1070,0.6648841354723708
1071,0.6934046345811051
1072,0.6238859180035651
1073,0.6452762923351159
1074,0.6541889483065954
1075,0.6648841354723708
1076,0.6238859180035651
1077,0.6363636363636364
1078,0.6916221033868093
1079,0.6755793226381461
1080,0.6221033868092691
1081,0.6310160427807486
1082,0.6524064171122995
1083,0.6844919786096256
1084,0.6292335115864528
1085,0.6702317290552585
1086,0.6399286987522281
1087,0.6345811051693404
1088,0.6327985739750446
1089,0.6417112299465241
1090,0.6880570409982175
1091,0.6595365418894831
1092,0.6363636363636364
1093,0.6274509803921569
1094,0.6559714795008913
1095,0.6096256684491979
1096,0.6149732620320856
1097,0.64349376114082
1098,0.6238859180035651
1099,0.6951871657754011
1100,0.6631016042780749
1101,0.6880570409982175
1102,0.6185383244206774
1103,0.6648841354723708
1104,0.6631016042780749
1105,0.6238859180035651
1106,0.5971479500891266
1107,0.6327985739750446
1108,0.6506238859180036
1109,0.64349376114082
1110,0.6470588235294118
1111,0.6310160427807486
1112,0.6488413547237076
1113,0.6381461675579323
1114,0.6541889483065954
1115,0.6559714795008913
1116,0.6399286987522281
1117,0.6559714795008913
1118,0.6327985739750446
1119,0.661319073083779
1120,0.6684491978609626
1121,0.661319073083779
1122,0.6381461675579323
1123,0.6666666666666666
1124,0.6541889483065954
1125,0.5935828877005348
1126,0.6684491978609626
1127,0.64349376114082
1128,0.6577540106951871
1129,0.6238859180035651
1130,0.6934046345811051
1131,0.64349376114082
1132,0.5935828877005348
1133,0.6363636363636364
1134,0.6470588235294118
1135,0.6274509803921569
1136,0.6666666666666666
1137,0.6185383244206774
1138,0.6577540106951871
1139,0.6488413547237076
1140,0.6577540106951871
1141,0.6381461675579323
1142,0.6577540106951871
1143,0.6720142602495544
1144,0.6951871657754011
1145,0.6702317290552585
1146,0.661319073083779
1147,0.6648841354723708
1148,0.6096256684491979
1149,0.6702317290552585
1150,0.6203208556149733
1151,0.6488413547237076
1152,0.6755793226381461
1153,0.679144385026738
1154,0.6702317290552585
1155,0.6042780748663101
1156,0.6559714795008913
1157,0.6452762923351159
1158,0.6524064171122995
1159,0.6024955436720143
1160,0.6221033868092691
1161,0.6274509803921569
1162,0.6755793226381461
1163,0.6114081996434938
1164,0.6684491978609626
1165,0.5989304812834224
1166,0.6541889483065954
1167,0.6488413547237076
1168,0.6096256684491979
1169,0.5882352941176471
1170,0.64349376114082
1171,0.6541889483065954
1172,0.6470588235294118
1173,0.661319073083779
1174,0.6595365418894831
1175,0.6363636363636364
1176,0.6078431372549019
1177,0.6327985739750446
1178,0.6060606060606061
1179,0.7040998217468806
1180,0.6524064171122995
1181,0.6024955436720143
1182,0.6060606060606061
1183,0.6185383244206774
1184,0.6024955436720143
1185,0.6809269162210339
1186,0.6185383244206774
1187,0.6559714795008913
1188,0.6452762923351159
1189,0.6185383244206774
1190,0.6541889483065954
1191,0.6631016042780749
1192,0.6256684491978609
1193,0.6114081996434938
1194,0.661319073083779
1195,0.6488413547237076
1196,0.6327985739750446
1197,0.6256684491978609
1198,0.6809269162210339
1199,0.6221033868092691
1200,0.6131907308377896
1201,0.6078431372549019
1202,0.6524064171122995
1203,0.6363636363636364
1204,0.6470588235294118
1205,0.679144385026738
1206,0.661319073083779
1207,0.6345811051693404
1208,0.6399286987522281
1209,0.6452762923351159
1210,0.6024955436720143
1211,0.6221033868092691
1212,0.6363636363636364
1213,0.661319073083779
1214,0.6185383244206774
1215,0.6363636363636364
1216,0.6203208556149733
1217,0.6577540106951871
1218,0.5971479500891266
1219,0.6720142602495544
1220,0.6292335115864528
1221,0.5989304812834224
1222,0.6488413547237076
1223,0.6399286987522281
1224,0.6702317290552585
1225,0.6292335115864528
1226,0.5989304812834224
1227,0.6595365418894831
1228,0.6595365418894831
1229,0.6470588235294118
1230,0.6363636363636364
1231,0.696969696969697
1232,0.6684491978609626
1233,0.6096256684491979
1234,0.6773618538324421
1235,0.6934046345811051
1236,0.6452762923351159
1237,0.6541889483065954
1238,0.6185383244206774
1239,0.6559714795008913
1240,0.6524064171122995
1241,0.6898395721925134
1242,0.6702317290552585
1243,0.5953654188948306
1244,0.6488413547237076
1245,0.6506238859180036
1246,0.6684491978609626
1247,0.6559714795008913
1248,0.5971479500891266
1249,0.6577540106951871
1250,0.6524064171122995
1251,0.6559714795008913
1252,0.6167557932263814
